2015-07-14 16:39:39,Running,,3.42,32:07,9:23,6.39,452.0,108.27,,,2015-07-14-1639.gpx
2015-07-14 16:28:53,Running,,1.24,10:13,8:13,7.30,161.0,7.64,,,2015-07-14-1628.gpx
2015-07-12 15:00:31,Sports,,0.00,1:30:00,,,595.34025,,,,
2015-07-11 20:41:42,Strength Training,,0.00,45:00,,,297.670125,,,,
2015-07-05 15:00:50,Sports,,0.00,1:30:00,,,595.34025,,,,
2015-07-01 17:42:49,Running,,2.50,18:44,7:29,8.01,356.0,74.37,,,2015-07-01-1742.gpx
2015-06-23 16:39:02,Running,,3.00,23:15,7:45,7.75,414.0,53.89,,,2015-06-23-1639.gpx
2015-06-09 18:01:24,Running,,2.00,17:48,8:54,6.74,270.0,28.95,,,2015-06-09-1801.gpx
2015-06-02 16:55:03,Running,,2.57,19:38,7:39,7.84,353.0,46.75,,,2015-06-02-1655.gpx
2015-05-19 17:12:10,Hiking,,0.80,16:02,20:08,2.98,100.0,17.75,,,2015-05-19-1712.gpx
2015-05-19 17:00:04,Running,,1.40,11:37,8:19,7.21,193.0,31.13,,,2015-05-19-1700.gpx
2015-05-16 06:30:13,Hiking,,2.39,53:47,22:32,2.66,287.0,55.10,,,2015-05-16-0630.gpx
2015-05-15 17:14:05,Hiking,,1.34,31:44,23:38,2.54,160.0,22.12,,,2015-05-15-1714.gpx
2015-05-15 14:36:23,Hiking,,1.33,34:02,25:35,2.34,185.0,88.23,,,2015-05-15-1436.gpx
2015-05-15 11:45:43,Hiking,,4.72,1:50:09,23:21,2.57,570.0,90.71,,,2015-05-15-1145.gpx
2015-05-12 16:46:20,Running,"Wabash Heritage Trail South",10.00,1:28:06,8:49,6.81,1431.0,321.01,,"Legs still tired starting at mi. 8... Pace leapt up there.  Sand worked legs hard.  Weather perfectly cool for running.",2015-05-12-1646.gpx
2015-05-11 20:03:35,Hiking,,0.89,27:24,30:42,1.95,127.0,41.68,,,2015-05-11-2003.gpx
2015-05-10 13:50:54,Hiking,,1.00,19:23,19:26,3.09,130.0,43.16,,,2015-05-10-1350.gpx
2015-05-10 13:33:43,Hiking,,0.63,12:45,20:17,2.96,73.0,7.88,,,2015-05-10-1333.gpx
2015-05-07 17:08:00,Running,,1.90,13:21,7:02,8.54,253.0,16.94,,,2015-05-07-1708.gpx
2015-05-06 16:41:34,Running,,4.00,34:39,8:39,6.93,546.0,60.18,,,2015-05-06-1641.gpx
2015-05-03 10:08:39,Hiking,,3.33,1:04:09,19:15,3.12,396.0,81.34,,,2015-05-03-1008.gpx
2015-05-03 09:33:50,Hiking,,0.60,15:19,25:34,2.35,103.0,68.54,,,2015-05-03-0933.gpx
2015-05-01 18:50:39,Hiking,,0.60,22:46,38:10,1.57,100.0,54.50,,,2015-05-01-1850.gpx
